"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Australia","2021","Total","Male","Greater Hobart","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","120521","3,4,5"
"Australia","2021","Total","Male","Greater Hobart","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","122820","2"
"Australia","2021","Total","Male","Greater Melbourne","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","2420718","3,4,5"
"Australia","2021","Total","Male","Greater Melbourne","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","2460595","2"
"Australia","2021","Total","Male","Greater Perth","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","1045169","3,4,5"
"Australia","2021","Total","Male","Greater Perth","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","1090803","2"
"Australia","2021","Total","Male","Greater Sydney","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","2585238","3,4,5"
"Australia","2021","Total","Male","Greater Sydney","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","2614408","2"
"Australia","2021","Total","Male","Hobart","City proper","Estimate - de jure","Final figure, complete","2023","27375","2"
"Australia","2021","Total","Male","Hobart","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","95846","3,4,5"
"Australia","2021","Total","Male","Hobart","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","112500","2"
"Australia","2021","Total","Male","Melbourne","City proper","Estimate - de jure","Final figure, complete","2023","76859","2"
"Australia","2021","Total","Male","Melbourne","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","2255791","3,4,5"
"Australia","2021","Total","Male","Melbourne","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","2410564","2"
"Australia","2021","Total","Male","Newcastle","City proper","Estimate - de jure","Final figure, complete","2023","84122","2"
"Australia","2021","Total","Male","Newcastle","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","170489","3,4,5"
"Australia","2021","Total","Male","Newcastle","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","89120","2"
"Australia","2021","Total","Male","Newcastle-Maitland","City proper","Estimate - de jure","Final figure, complete","2023","128646","2"
"Australia","2021","Total","Male","Newcastle-Maitland","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","252785","2"
"Australia","2021","Total","Male","Perth","City proper","Estimate - de jure","Final figure, complete","2023","15775","2"
"Australia","2021","Total","Male","Perth","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","1007026","3,4,5"
"Australia","2021","Total","Male","Perth","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","1079834","2"
"Australia","2021","Total","Male","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2023","167592","2"
"Australia","2021","Total","Male","Sunshine Coast","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","135871","3,4,5"
"Australia","2021","Total","Male","Sunshine Coast","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","187408","2"
"Australia","2021","Total","Male","Sydney","City proper","Estimate - de jure","Final figure, complete","2023","113245","2"
"Australia","2021","Total","Male","Sydney","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","2324431","3,4,5"
"Australia","2021","Total","Male","Sydney","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","2417236","2"
"Australia","2021","Total","Male","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2023","85348","2"
"Australia","2021","Total","Male","Toowoomba","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","51479","3,4,5"
"Australia","2021","Total","Male","Townsville","City proper","Estimate - de jure","Final figure, complete","2023","98112","2"
"Australia","2021","Total","Male","Townsville","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","86275","3,4,5"
"Australia","2021","Total","Male","Wollongong","City proper","Estimate - de jure","Final figure, complete","2023","106747","2"
"Australia","2021","Total","Male","Wollongong","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","137502","3,4,5"
"Australia","2021","Total","Female","Adelaide","City proper","Estimate - de jure","Final figure, complete","2023","12518","2"
"Australia","2021","Total","Female","Adelaide","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","634871","3,4,5"
"Australia","2021","Total","Female","Adelaide","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","706404","2"
"Australia","2021","Total","Female","Ballarat","City proper","Estimate - de jure","Final figure, complete","2023","58617","2"
"Australia","2021","Total","Female","Ballarat","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","54908","3,4,5"
"Australia","2021","Total","Female","Bendigo","City proper","Estimate - de jure","Final figure, complete","2023","62175","2"
"Australia","2021","Total","Female","Bendigo","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","52426","3,4,5"
"Australia","2021","Total","Female","Brisbane","City proper","Estimate - de jure","Final figure, complete","2023","637075","2"
"Australia","2021","Total","Female","Brisbane","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","1164925","3,4,5"
"Australia","2021","Total","Female","Brisbane","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","1257001","2"
"Australia","2021","Total","Female","Cairns","City proper","Estimate - de jure","Final figure, complete","2023","85328","2"
"Australia","2021","Total","Female","Cairns","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","77802","3,4,5"
"Australia","2021","Total","Female","CANBERRA","City proper","Estimate - de jure","Final figure, complete","2023","229691","2"
"Australia","2021","Total","Female","CANBERRA","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","229301","3,4,5"
"Australia","2021","Total","Female","CANBERRA","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","229691","2"
"Australia","2021","Total","Female","Canberra-Queanbeyan","City proper","Estimate - de jure","Final figure, complete","2023","260838","2"
"Australia","2021","Total","Female","Canberra-Queanbeyan","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","247961","3,4,5"
"Australia","2021","Total","Female","Central Coast","City proper","Estimate - de jure","Final figure, complete","2023","178673","2"
"Australia","2021","Total","Female","Central Coast","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","168091","3,4,5"
"Australia","2021","Total","Female","Darwin","City proper","Estimate - de jure","Final figure, complete","2023","41897","2"
"Australia","2021","Total","Female","Darwin","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","60623","3,4,5"
"Australia","2021","Total","Female","Darwin","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","65611","2"
"Australia","2021","Total","Female","Geelong","City proper","Estimate - de jure","Final figure, complete","2023","138343","2"
"Australia","2021","Total","Female","Geelong","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","92940","3,4,5"
"Australia","2021","Total","Female","Geelong","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","147814","2"
"Australia","2021","Total","Female","Gold Coast","City proper","Estimate - de jure","Final figure, complete","2023","324350","2"
"Australia","2021","Total","Female","Gold Coast","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","313112","3,4,5"
"Australia","2021","Total","Female","Gold Coast","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","332368","2"
"Australia","2021","Total","Female","Gold Coast-Tweed Heads","City proper","Estimate - de jure","Final figure, complete","2023","374347","2"
"Australia","2021","Total","Female","Gold Coast-Tweed Heads","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","346578","3,4,5"
"Australia","2021","Total","Female","Greater Adelaide","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","706967","3,4,5"
"Australia","2021","Total","Female","Greater Adelaide","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","715910","2"
"Australia","2021","Total","Female","Greater Brisbane","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","1283890","3,4,5"
"Australia","2021","Total","Female","Greater Brisbane","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","1296037","2"
"Australia","2021","Total","Female","Greater Darwin","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","69161","3,4,5"
"Australia","2021","Total","Female","Greater Darwin","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","71964","2"
"Australia","2021","Total","Female","Greater Hobart","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","126562","3,4,5"
"Australia","2021","Total","Female","Greater Hobart","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","128227","2"
"Australia","2021","Total","Female","Greater Melbourne","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","2497033","3,4,5"
"Australia","2021","Total","Female","Greater Melbourne","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","2515562","2"
"Australia","2021","Total","Female","Greater Perth","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","1071480","3,4,5"
"Australia","2021","Total","Female","Greater Perth","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","1101426","2"
"Australia","2021","Total","Female","Greater Sydney","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","2645912","3,4,5"
"Australia","2021","Total","Female","Greater Sydney","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","2645356","2"
"Australia","2021","Total","Female","Hobart","City proper","Estimate - de jure","Final figure, complete","2023","28709","2"
"Australia","2021","Total","Female","Hobart","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","101610","3,4,5"
"Australia","2021","Total","Female","Hobart","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","117853","2"
"Australia","2021","Total","Female","Melbourne","City proper","Estimate - de jure","Final figure, complete","2023","76815","2"
"Australia","2021","Total","Female","Melbourne","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","2329751","3,4,5"
"Australia","2021","Total","Female","Melbourne","Urban agglomeration","Estimate - de jure","Final figure, complete","2023","2464826","2"
"Australia","2021","Total","Female","Newcastle","City proper","Estimate - de jure","Final figure, complete","2023","85195","2"
"Australia","2021","Total","Female","Newcastle","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2023","178047","3,4,5"
