"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Canada","2021","Total","Male","Lethbridge","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","61320","3"
"Canada","2021","Total","Male","Lethbridge","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","64805","2,4,5"
"Canada","2021","Total","Male","Lévis V","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","73535","3"
"Canada","2021","Total","Male","Lévis V","City proper","Estimate - de jure","Final figure, complete","2022","75509","2,4,5"
"Canada","2021","Total","Male","London","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","206375","3"
"Canada","2021","Total","Male","London","City proper","Estimate - de jure","Final figure, complete","2022","213343","2,4,5"
"Canada","2021","Total","Male","London","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","266075","3"
"Canada","2021","Total","Male","London","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","274317","2,4,5"
"Canada","2021","Total","Male","Longueuil","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","124610","3"
"Canada","2021","Total","Male","Longueuil","City proper","Estimate - de jure","Final figure, complete","2022","124916","2,4,5"
"Canada","2021","Total","Male","Markham","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","164615","3"
"Canada","2021","Total","Male","Markham","City proper","Estimate - de jure","Final figure, complete","2022","171397","2,4,5"
"Canada","2021","Total","Male","Milton","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","66075","3"
"Canada","2021","Total","Male","Milton","City proper","Estimate - de jure","Final figure, complete","2022","69182","2,4,5"
"Canada","2021","Total","Male","Mississauga","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","351545","3"
"Canada","2021","Total","Male","Mississauga","City proper","Estimate - de jure","Final figure, complete","2022","382294","2,4,5"
"Canada","2021","Total","Male","Moncton","City proper","Estimate - de jure","Final figure, complete","2022","39756","2,4,5"
"Canada","2021","Total","Male","Moncton","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","77270","3"
"Canada","2021","Total","Male","Moncton","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","80679","2,4,5"
"Canada","2021","Total","Male","Montréal","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","867975","3"
"Canada","2021","Total","Male","Montréal","City proper","Estimate - de jure","Final figure, complete","2022","885083","2,4,5"
"Canada","2021","Total","Male","Montréal","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","2104805","3"
"Canada","2021","Total","Male","Montréal","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","2154762","2,4,5"
"Canada","2021","Total","Male","Nanaimo","City proper","Estimate - de jure","Final figure, complete","2022","49522","2,4,5"
"Canada","2021","Total","Male","Nanaimo","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","56150","3"
"Canada","2021","Total","Male","Nanaimo","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","57655","2,4,5"
"Canada","2021","Total","Male","Oakville","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","103480","3"
"Canada","2021","Total","Male","Oakville","City proper","Estimate - de jure","Final figure, complete","2022","108012","2,4,5"
"Canada","2021","Total","Male","Oshawa","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","85980","3"
"Canada","2021","Total","Male","Oshawa","City proper","Estimate - de jure","Final figure, complete","2022","89712","2,4,5"
"Canada","2021","Total","Male","Oshawa","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","203160","3"
"Canada","2021","Total","Male","Oshawa","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","215453","2,4,5"
"Canada","2021","Total","Male","OTTAWA","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","496045","3"
"Canada","2021","Total","Male","OTTAWA","City proper","Estimate - de jure","Final figure, complete","2022","517832","2,4,5"
"Canada","2021","Total","Male","Ottawa - Gatineau","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","727245","3"
"Canada","2021","Total","Male","Ottawa - Gatineau","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","727354","2,4,5"
"Canada","2021","Total","Male","Peterborough","City proper","Estimate - de jure","Final figure, complete","2022","40456","2,4,5"
"Canada","2021","Total","Male","Peterborough","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","61880","3"
"Canada","2021","Total","Male","Peterborough","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","63454","2,4,5"
"Canada","2021","Total","Male","Québec","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","267585","3"
"Canada","2021","Total","Male","Québec","City proper","Estimate - de jure","Final figure, complete","2022","272423","2,4,5"
"Canada","2021","Total","Male","Québec","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","412105","3"
"Canada","2021","Total","Male","Québec","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","416877","2,4,5"
"Canada","2021","Total","Male","Red Deer","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","49800","3"
"Canada","2021","Total","Male","Red Deer","City proper","Estimate - de jure","Final figure, complete","2022","51569","2,4,5"
"Canada","2021","Total","Male","Red Deer","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","49800","3"
"Canada","2021","Total","Male","Red Deer","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","52286","2,4,5"
"Canada","2021","Total","Male","Regina","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","111280","3"
"Canada","2021","Total","Male","Regina","City proper","Estimate - de jure","Final figure, complete","2022","119028","2,4,5"
"Canada","2021","Total","Male","Regina","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","123130","3"
"Canada","2021","Total","Male","Regina","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","132276","2,4,5"
"Canada","2021","Total","Male","Richmond","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","100290","3"
"Canada","2021","Total","Male","Richmond","City proper","Estimate - de jure","Final figure, complete","2022","104088","2,4,5"
"Canada","2021","Total","Male","Richmond Hill","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","98065","3"
"Canada","2021","Total","Male","Richmond Hill","City proper","Estimate - de jure","Final figure, complete","2022","102470","2,4,5"
"Canada","2021","Total","Male","Saanich","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","57450","3"
"Canada","2021","Total","Male","Saanich","City proper","Estimate - de jure","Final figure, complete","2022","60920","2,4,5"
"Canada","2021","Total","Male","Saguenay","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","71935","3"
"Canada","2021","Total","Male","Saguenay","City proper","Estimate - de jure","Final figure, complete","2022","74191","2,4,5"
"Canada","2021","Total","Male","Saguenay","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","80800","3"
"Canada","2021","Total","Male","Saguenay","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","82893","2,4,5"
"Canada","2021","Total","Male","Saint John","City proper","Estimate - de jure","Final figure, complete","2022","34645","2,4,5"
"Canada","2021","Total","Male","Saint John","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","63680","3"
"Canada","2021","Total","Male","Saint John","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","64803","2,4,5"
"Canada","2021","Total","Male","Saskatoon","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","130760","3"
"Canada","2021","Total","Male","Saskatoon","City proper","Estimate - de jure","Final figure, complete","2022","139881","2,4,5"
"Canada","2021","Total","Male","Saskatoon","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","156695","3"
"Canada","2021","Total","Male","Saskatoon","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","170111","2,4,5"
"Canada","2021","Total","Male","Sherbrooke","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","84805","3"
"Canada","2021","Total","Male","Sherbrooke","City proper","Estimate - de jure","Final figure, complete","2022","85520","2,4,5"
"Canada","2021","Total","Male","Sherbrooke","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","111725","3"
"Canada","2021","Total","Male","Sherbrooke","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","112838","2,4,5"
"Canada","2021","Total","Male","St. Catharines","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","65670","3"
"Canada","2021","Total","Male","St. Catharines","City proper","Estimate - de jure","Final figure, complete","2022","68787","2,4,5"
"Canada","2021","Total","Male","St. Catharines-Niagara","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","210895","3"
"Canada","2021","Total","Male","St. Catharines-Niagara","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","216942","2,4,5"
"Canada","2021","Total","Male","St. John's","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","53515","3"
"Canada","2021","Total","Male","St. John's","City proper","Estimate - de jure","Final figure, complete","2022","54541","2,4,5"
"Canada","2021","Total","Male","St. John's","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","103480","3"
"Canada","2021","Total","Male","St. John's","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","105315","2,4,5"
"Canada","2021","Total","Male","Surrey","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","282350","3"
"Canada","2021","Total","Male","Surrey","City proper","Estimate - de jure","Final figure, complete","2022","306275","2,4,5"
"Canada","2021","Total","Male","Terrebonne","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","59255","3"
"Canada","2021","Total","Male","Terrebonne","City proper","Estimate - de jure","Final figure, complete","2022","60263","2,4,5"
"Canada","2021","Total","Male","Thunder Bay","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","53505","3"
"Canada","2021","Total","Male","Thunder Bay","City proper","Estimate - de jure","Final figure, complete","2022","54648","2,4,5"
